timestamp,airTemp,airHumidity,soilTemp,soilHumidity,co2Concentration,lightIntensity
1762211212454,29.22180452246945,42.60513549613224,23.510533837747776,38.59628780197515,495.3439419582587,4999.999999999999
1762214812454,28.618368835230132,52.532393235974304,22.796919098778975,39.70992098914677,488.03372412844607,8660.254037844386
1762218412454,29.219240247849775,44.50637503483684,22.961853372218414,39.186934888155285,412.30157040011926,10000.0
1762222012454,25.28885618025246,50.982985126976274,23.643078701561688,42.83383475659572,429.20748270714074,8660.254037844386
1762225612454,21.80861624871549,56.40597303030932,21.13466909008229,39.796415522296385,473.7630952942045,4999.999999999999
1762229212454,19.237182370175493,59.946292314615846,20.74664371843945,39.04851841075086,479.42268877271823,1.2246467991473533e-12
1762232812454,16.96763716009569,64.38031303353574,19.636855433749822,39.514159411520374,415.5153886751101,0.0
1762236412454,15.437733297250972,77.2135876678614,18.040602470702456,37.710382233650925,447.44983964192267,0.0
1762240012454,12.578135000406759,75.4467977876693,16.661076973695817,41.81028727614199,428.9539937595332,0.0
1762243612454,11.583970007559039,85.90667981645615,16.0879004245826,42.86264056989764,428.87610335821495,0.0
1762247212454,10.920710492298836,77.86426348987972,15.089163597373505,41.28003204140984,498.6849414288883,0.0
1762250812454,9.841089303875565,79.15920741671084,13.429706396909902,37.50304061453488,413.66823301933937,0.0
1762254412454,10.653662899189362,72.63396515361902,12.804652078458195,35.56986545953952,404.68879342342007,0.0
1762258012454,10.804719450473177,75.07208413467252,12.857926701583713,40.52273969131548,476.2808391533891,0.0
1762261612454,13.01075991632058,75.69281854047244,12.803150593929942,39.164039088823365,465.4222279449542,0.0
1762265212454,14.078691467280223,65.81601034740892,14.063602076801898,38.32120289647869,427.51565216340316,0.0
1762268812454,17.007210180092034,64.36984842410995,14.514960576248209,47.450818585836906,415.30150889421594,0.0
1762272412454,18.89931306762981,65.13628814727014,15.541271036891892,39.09346224277657,467.68003421187757,0.0
1762276012454,21.909712811453836,60.456045972369225,16.042554299645438,38.604592999170485,436.55372891838783,0.0
1762279612454,25.14857361419945,45.4603986016658,18.203436848379,44.68485869880268,444.0879607916827,0.0
1762283212454,27.04218011842565,50.37631237630144,19.207069999836783,40.40238240058967,499.77916152583043,0.0
1762286812454,26.940702211263766,40.54940378131217,20.385415970489877,37.468311259894676,405.05847524510835,0.0
1762290412454,29.40161895022053,40.85607828935195,21.025095865958022,42.43868119777088,419.41384925593434,0.0
1762294012454,30.380596035246132,38.172932587832605,22.529885055000012,39.06521903684739,474.12689609556077,0.0
1762297612454,28.834589587657643,31.382848790290634,22.338988984620986,43.65388273729842,498.53823649280537,4999.999999999999
1762301212454,29.151022567520176,45.62145949778647,23.01225142999226,37.77349459204057,464.7978136186885,8660.254037844386
1762304812454,27.92101156424514,45.91585566646118,22.998501814670842,38.03376787011061,432.03867681238637,10000.0
1762308412454,25.991747947488673,42.150561381065124,22.474022341307332,37.91226170854378,489.75960272473503,8660.254037844386
1762312012454,23.834267977906556,53.65275693259792,21.7854367104794,40.82783326214572,408.3217756173189,4999.999999999999
1762315612454,21.026366730561833,53.81485668576047,19.995090651395824,39.85701060978013,470.69037533019116,1.2246467991473533e-12
1762319212454,18.312894020055406,69.02467135758491,18.37744411444439,39.41657789191921,452.74585843674276,0.0
1762322812454,15.77479476867524,74.71308597105238,18.201610880452638,41.04612550024965,432.93476840486903,0.0
1762326412454,13.270340188636197,74.17967933789623,16.11099642588904,40.358704404383694,421.24041808772563,0.0
1762330012454,10.47842552537504,68.6139301128093,14.200570887658632,41.107963330537835,468.4026106646794,0.0
1762333612454,10.99093428643885,79.82150599948717,15.124092744738402,38.64559953044252,477.7022492691431,0.0
1762337212454,11.611284833870066,85.29558123162,12.952872629809052,36.58184597366035,466.8296003297886,0.0
1762340812454,10.322550642769015,73.22978556707086,13.056664665095024,40.50188777602364,414.9434304321808,0.0
1762344412454,13.17416671815844,75.14511893505846,12.856544293144887,41.21496291193217,462.62872016997335,0.0
1762348012454,15.657849785553097,74.31141802722735,13.076499950087998,42.60751572677432,472.43320808365763,0.0
1762351612454,15.401501180643416,66.47628641717245,12.704273249030287,42.74678735114233,400.22060838126856,0.0
1762355212454,16.576668345916012,55.60048904103952,13.697421864422747,41.10199815192943,434.88649985558163,0.0
1762358812454,20.66311242442447,63.68522298705279,16.285688661597906,40.594133387374825,462.36731817675474,0.0
1762362412454,23.236734154026262,51.05519024147753,16.82522932486988,37.75173554815211,426.7610858049235,0.0
1762366012454,25.39345201076447,55.52141620656329,18.18500097905572,41.741562944441974,490.5586815584476,0.0
1762369612454,26.776224234954736,46.315907307242554,18.881526752188446,41.546049600059625,464.62486679382954,0.0
1762373212454,28.732612223273872,44.82435094771532,20.671685599601947,37.47093917273137,467.0897243439748,0.0
1762376812454,30.754789110174123,35.5917100109986,21.41389750462906,41.36399762563436,425.2621123143248,0.0
1762380412454,28.107781839750515,36.04486594654262,22.965125932700456,39.60108769666012,432.3400466691561,0.0
1762384012454,29.781847721927384,29.982587109910778,23.006710964914383,38.8705529123512,441.5225842938729,4999.999999999999
1762387612454,30.00503444008877,40.36417094056114,23.450641096725132,40.09801832046353,483.971890932202,8660.254037844386
1762391212454,27.43416669496828,37.78365308714963,22.171429218210474,39.80161497085657,475.0633192117988,10000.0
1762394812454,23.781826527047347,57.86534324665391,22.154563920218905,43.17807054540203,430.0228056735423,8660.254037844386
1762398412454,22.658835906258926,57.40270867094682,21.583652034157076,43.79635593621496,417.9370074679798,4999.999999999999
1762402012454,18.18695594044602,56.47406285545654,20.119273423805392,37.69437284093055,480.5024558991606,1.2246467991473533e-12
1762405612454,18.910548385597714,66.88232552755417,20.70411547561295,37.355679251235344,474.2337290509894,0.0
1762409212454,14.86178986590578,79.09423100354314,17.93523580080057,37.25868091904984,421.1502680617922,0.0
1762412812454,14.164176192850974,82.44634358536625,16.72007580110135,40.3601763911187,439.106907841643,0.0
1762416412454,10.813145457776272,79.4373704765441,15.205524671024136,43.474138803944946,419.2799053308681,0.0
1762420012454,11.018130785714831,82.66285646990012,15.201696971805998,42.527936559519446,426.37085178043463,0.0
1762423612454,8.878158913859895,81.33304301562603,13.568108699952441,39.711632773545816,405.811099039618,0.0
1762427212454,10.897419751450727,75.49529576183063,13.602184985776878,40.167960727538954,479.32428053684737,0.0
1762430812454,11.345826436236969,79.9795709755099,13.775336471157855,39.69176516876095,474.3917065862869,0.0
1762434412454,13.237940382951363,72.89148240269307,12.71804414192853,38.74179861285106,461.51088751226797,0.0
1762438012454,13.610943341722175,61.27943709849558,14.199304409769029,43.1010880185079,448.5363501292582,0.0
1762441612454,18.59407237305917,62.33895845880086,14.57232200644602,38.70882030709539,432.0845529715627,0.0
1762445212454,20.08619830646265,67.91725733393284,15.191330309402336,40.744644852248335,462.9783809458572,0.0
1762448812454,21.98278886148985,54.51089503659302,17.26147943347318,37.7301056813523,427.11823629016226,0.0
1762452412454,25.5973991903558,51.983022777454714,19.317881210664513,39.02979685704001,441.48186828792984,0.0
1762456012454,27.567259311093004,51.15728414384586,19.321356662341454,40.18293362885813,452.6717383552343,0.0
1762459612454,29.586215171009762,41.5921330112947,21.110956727286396,42.0415280143041,463.6229736508215,0.0
1762463212454,30.747933622922957,41.381435813085005,21.674555423599113,41.31066300802419,466.80727816917164,0.0
1762466812454,28.556949236263115,39.10257156383364,22.027025270055393,42.28529745105553,458.66415933705673,0.0
1762470412454,30.09321500465376,46.14163076950494,22.997134902087588,33.10734063320109,449.98261657106434,4999.999999999999
1762474012454,28.325679009064796,37.66735713942948,23.59949132743507,41.72355745640029,441.6367467736235,8660.254037844386
1762477612454,25.81078116701171,45.62457984911176,22.714400448136267,37.82977371717233,411.14713293081843,10000.0
1762481212454,25.48827157513992,46.95524886182293,22.527621054837777,39.4167011651548,453.9858100784769,8660.254037844386
1762484812454,22.31794320671169,57.098453511042926,21.353486420575305,40.08214183974612,412.28273592072924,4999.999999999999
1762488412454,19.76216623981806,54.04425928576218,20.15844486165956,37.8051862959326,451.34515003661585,1.2246467991473533e-12
1762492012454,17.799502581165324,59.41796789667744,18.308355064153965,40.30354169509064,420.36867861131265,0.0
1762495612454,13.159900860425383,74.69131417573193,17.715487314648794,43.1486663270343,425.07936580449086,0.0
1762499212454,11.194995759027337,74.02284773339592,16.497119769380898,36.9056668481799,482.2550266338278,0.0
1762502812454,9.734632676390385,86.18651597309778,15.900314249188945,38.5168343410001,411.25534636007177,0.0
1762506412454,10.251268358512185,82.31818433450458,14.269609498174518,41.90035032417551,444.37674140207577,0.0
1762510012454,9.05681379656713,79.83950090914222,13.096194771788385,40.70439952359888,466.92646148694155,0.0
1762513612454,10.097544049430066,73.44165080567008,12.580693771519941,37.905428183861545,406.94385835820054,0.0
1762517212454,13.590288147701884,78.35603598621556,11.379178133208857,41.59876860224056,428.21041298375286,0.0
1762520812454,14.390846104323781,73.43204167758279,12.419882704742955,42.397596791855186,459.0941515090138,0.0
1762524412454,16.63038901861317,77.129366113483,13.942794570157696,39.64093919899714,414.6920935373234,0.0
1762528012454,17.253843761969655,67.68991744948184,15.239876761862218,40.944590724269474,476.6298012444484,0.0
1762531612454,22.365163300865678,55.761440561965,15.719270254798422,41.04133025024144,496.24321940295187,0.0
1762535212454,22.37393041189652,51.87848357151924,16.516108498030363,39.91816176710039,482.6567970103271,0.0
1762538812454,23.660815752381527,53.16139902396729,18.0615057759403,39.53184301141737,428.1997651759814,0.0
1762542412454,26.511180120322216,37.2571223457433,19.642730386895597,38.686931199463245,488.0237725977974,0.0
1762546012454,27.639076468704705,55.99552960527836,20.656227358035338,41.59838423682325,443.70704784007285,0.0
1762549612454,30.13057664613975,39.49761645787064,21.99807681178825,40.51417576976752,451.85557486929315,0.0
1762553212454,30.541559598532885,46.251547699968555,21.804501783715406,40.57470965320635,465.09039646116906,0.0
1762556812454,30.209452661364054,49.7688151061071,22.448705228891857,39.7989349946231,454.97606638765143,4999.999999999999
1762560412454,27.279734555528634,37.78634314936122,23.51428221503209,42.37720414057274,400.4420190217117,8660.254037844386
1762564012454,24.749486973094548,49.16435078277977,23.154374496839296,42.14329809277282,483.2666007571189,10000.0
1762567612454,25.438400125993947,46.33575920819449,22.593699116351832,39.69954331656059,410.90302296393196,8660.254037844386
1762571212454,22.41522908708229,52.495314536588516,21.90872942465568,42.55641223677123,452.7773286245828,4999.999999999999
1762574812454,18.686750573107986,59.43652836215647,21.135522881826173,37.08576971471864,465.85344376241864,1.2246467991473533e-12
1762578412454,17.476774741654882,64.1434630817185,18.74289285088157,40.93632136132453,457.7276553556177,0.0
1762582012454,13.437132798435073,77.15655671896111,17.42803256812576,43.18234632599469,424.9414405071052,0.0
1762585612454,11.603728135891071,76.69263913830468,16.939940529897562,39.671093138842046,496.04466907470027,0.0
1762589212454,11.41529366590543,84.32432706820043,14.961393407832363,40.20790398863883,406.94059273885097,0.0
1762592812454,8.915538778937687,78.14419199384541,14.818705472422108,43.224918632114665,450.94564413367726,0.0
1762596412454,10.267978446664527,77.77658629634362,13.613537457351798,41.92085885073143,432.93642783712556,0.0
1762600012454,11.229852330502277,69.48617992428082,13.036039319141869,41.34027348294432,493.20888524995,0.0
1762603612454,10.167691109724434,76.79853074257646,13.161467019065157,39.19747009896332,461.72957279985366,0.0
1762607212454,12.634695928230729,79.05995923125803,12.473386297811892,42.1664518427125,443.7376058908369,0.0
1762610812454,12.230973591665526,69.52720788161797,13.533170040838268,42.16561311001201,499.4467760671726,0.0
1762614412454,17.207127105727885,69.96604916900668,14.169622817877881,37.919857972528234,466.6670230303715,0.0
1762618012454,19.325546038836155,55.89375347931151,15.594156018441394,40.973912266852004,469.96293531551856,0.0
1762621612454,23.32986099094346,49.37270142379278,16.84538987541012,40.2079017278918,435.68453778710887,0.0
1762625212454,25.898998988525285,46.94249287370883,18.686602390245618,35.00900902274177,456.53979484983364,0.0
1762628812454,26.138673413026805,39.771040955438316,18.861981141897594,40.66493235651508,411.2771303599246,0.0
1762632412454,29.724884316263985,39.26105177783635,21.041768279073786,39.42083000390521,403.5607405316493,0.0
1762636012454,31.597514547561502,43.12054765836981,21.740354060097236,38.35297876961901,401.1940066036834,0.0
1762639612454,29.22432028662929,34.10889634949496,23.09149677205856,42.65917939433235,469.2979257833143,0.0
1762643212454,29.408221670000692,37.69433596629409,22.895371422128893,38.362008452965156,498.5731651050717,4999.999999999999
1762646812454,28.12233409297133,35.780841687595085,23.53228039345334,37.91930402666795,436.39836691838724,8660.254037844386
1762650412454,28.020200600436265,46.24154426758585,23.68144917803724,39.3462496163808,422.4362009098977,10000.0
1762654012454,25.34368999810294,47.204178590820376,22.380815667586372,38.266268196433145,480.14593605837075,8660.254037844386
1762657612454,22.256498183164908,51.28438901534982,22.377552924840952,39.094647254012564,438.6776301825579,4999.999999999999
1762661212454,20.095793201617813,54.41999261304485,20.24506187008514,37.281198997398874,494.0421639697291,1.2246467991473533e-12
1762664812454,16.890470352119426,73.00416607953697,19.200430034425313,40.246650071775825,406.8778266269411,0.0
1762668412454,13.70404696525914,63.159248901342245,18.827096994335168,44.40777615971122,439.6508590039126,0.0
1762672012454,11.339865409343078,73.84978860402636,16.16699796857267,40.49762417185649,490.18191999354104,0.0
1762675612454,12.51612690711447,78.82660502930811,14.98435769106798,42.641644170794805,491.66836009177865,0.0
1762679212454,11.034524167043665,81.62280154817675,14.64217675322045,41.000508055800275,407.48999730564765,0.0
1762682812454,6.811683787710496,74.88927250225764,13.984653209244417,38.868530491965544,434.7061136639104,0.0
1762686412454,9.599347691275876,81.3178369768811,13.53617202191085,39.55182428038968,486.6622957586985,0.0
1762690012454,11.64199652886234,71.21936762649052,13.203855366453835,41.211152934033976,435.97631593579587,0.0
1762693612454,12.57858895078635,71.51153372767718,12.795998959654499,42.916845682905176,459.4740230218368,0.0
1762697212454,14.655151673737235,70.50486876982056,14.537781640254142,37.47085260335723,410.6734114610904,0.0
1762700812454,17.58758341265204,67.47694871669738,14.753120886123,36.28684916887818,491.8929583423362,0.0
1762704412454,20.056923767498816,62.87560600889882,16.023181078374186,36.8564754331324,401.74428887022367,0.0
1762708012454,21.717930973185254,53.19212392903311,16.85427312180692,41.388288626354324,436.02312701237935,0.0
1762711612454,24.772606319283216,48.127401690757274,17.342235052057614,39.02852805752806,416.31085045136,0.0
1762715212454,27.12220194999988,47.898363459018675,20.345136216272643,39.84973310865856,419.94418283695643,0.0
1762718812454,28.038359341663135,42.56969940255709,20.906912015189704,38.37994364261007,476.61332793320355,0.0
1762722412454,29.71153853586004,46.70180931143129,21.187982046597657,41.03194120201303,495.25672200336373,0.0
1762726012454,30.928533929926445,41.72350264305505,23.0175722737719,41.21960239472153,459.5965029869275,0.0
1762729612454,28.68985132173786,39.14901869755684,23.60782249728968,40.27205145467439,410.9053392730126,4999.999999999999
1762733212454,27.421813339304833,43.35000247319786,22.986079774194256,41.79255357417042,418.4101095184673,8660.254037844386
1762736812454,27.678863535389777,44.19561423385692,23.07998088935003,40.242420270570605,447.8130881041298,10000.0
1762740412454,25.90982641488802,48.27490125708244,22.967785754318978,40.631851563943755,416.0197901220433,8660.254037844386
1762744012454,22.977204471225182,53.30841401313061,20.866479152400796,36.404811682060206,490.76392911364354,4999.999999999999
1762747612454,19.057063371040456,56.092295740480424,20.85073161845562,38.28409114155441,489.0539621363092,1.2246467991473533e-12
1762751212454,19.20692290024536,69.57609247896119,19.527093241767542,36.631951314335964,466.6731142501146,0.0
1762754812454,14.777062016582267,67.76008968345772,18.40931500888187,41.510244614497005,413.4937841751205,0.0
1762758412454,13.147855131460958,75.25729949874422,16.83855355644971,42.26084154486132,457.97087120658375,0.0
1762762012454,11.172583003831962,75.9081881610784,15.388547887392523,40.909497272603616,436.5004591323358,0.0
1762765612454,9.925466843359018,74.61300591227895,14.916610490156778,36.190182722170896,443.71181166225944,0.0
1762769212454,10.235393409815856,80.0215647662681,13.670288271050548,41.73282482132065,485.3258919007314,0.0
